,Unnamed: 0,Entry ID,Jurisdiction,Health Region,Implemented,Category,Type,Summary,Source,Level,Source type,Expired,Industry
203,372,ON263,Ont.,Windsor-Essex,2020-12-26 00:00:00,Closures,Grey - Lockdown,"What: Prohibiting in-person shopping in most retail settings - curbside pickup and delivery can continue. Prohibiting indoor and outdoor dining. Restaurants, bars and other food or drink establishments will be permitted to operate by take out, drive-through, and delivery only. Secondary school students will continue learning remotely until January 25, 2021, at which point they may resume in-person learning. During this period, child care centres, authorized recreational and skill building programs and home-based child care services will remain open. From January 4-8, 2021, when elementary students move to remote learning, before and after school programs will be closed and emergency child care for health care and frontline workers will be provided. Government Providing Grants of up to $20,000 to Small Businesses Impacted by New Public Health Measures.",https://news.ontario.ca/en/release/59790/ontario-announces-provincewide-shutdown-to-stop-spread-of-covid-19-and-save-lives,Provincial/territorial,Government,,"Clothing stores, Restaurants & eating places, Nightlife"
204,373,ON266,Ont.,Halton,2021-01-13 00:00:00,Restrictions,Grey - Lockdown,"All non-essential retail stores, including hardware stores, alcohol retailers, and those offering curbside pickup or delivery, must open no earlier than 7 a.m. and close no later than 8 p.m.",https://news.ontario.ca/en/release/59922/ontario-declares-second-provincial-emergency-to-address-covid-19-crisis-and-save-lives,Provincial/territorial,Government,,Clothing stores
205,374,ON266,Ont.,Kingston Frontenac Lennox & Addington,2021-01-13 00:00:00,Restrictions,Grey - Lockdown,"All non-essential retail stores, including hardware stores, alcohol retailers, and those offering curbside pickup or delivery, must open no earlier than 7 a.m. and close no later than 8 p.m.",https://news.ontario.ca/en/release/59922/ontario-declares-second-provincial-emergency-to-address-covid-19-crisis-and-save-lives,Provincial/territorial,Government,,Clothing stores
206,375,ON266,Ont.,Wellington Dufferin Guelph,2021-01-13 00:00:00,Restrictions,Grey - Lockdown,"All non-essential retail stores, including hardware stores, alcohol retailers, and those offering curbside pickup or delivery, must open no earlier than 7 a.m. and close no later than 8 p.m.",https://news.ontario.ca/en/release/59922/ontario-declares-second-provincial-emergency-to-address-covid-19-crisis-and-save-lives,Provincial/territorial,Government,,Clothing stores
207,376,ON266,Ont.,Simcoe Muskoka,2021-01-13 00:00:00,Restrictions,Grey - Lockdown,"All non-essential retail stores, including hardware stores, alcohol retailers, and those offering curbside pickup or delivery, must open no earlier than 7 a.m. and close no later than 8 p.m.",https://news.ontario.ca/en/release/59922/ontario-declares-second-provincial-emergency-to-address-covid-19-crisis-and-save-lives,Provincial/territorial,Government,,Clothing stores
208,377,ON266,Ont.,Durham,2021-01-13 00:00:00,Restrictions,Grey - Lockdown,"All non-essential retail stores, including hardware stores, alcohol retailers, and those offering curbside pickup or delivery, must open no earlier than 7 a.m. and close no later than 8 p.m.",https://news.ontario.ca/en/release/59922/ontario-declares-second-provincial-emergency-to-address-covid-19-crisis-and-save-lives,Provincial/territorial,Government,,Clothing stores
209,378,ON266,Ont.,Hamilton,2021-01-13 00:00:00,Restrictions,Grey - Lockdown,"All non-essential retail stores, including hardware stores, alcohol retailers, and those offering curbside pickup or delivery, must open no earlier than 7 a.m. and close no later than 8 p.m.",https://news.ontario.ca/en/release/59922/ontario-declares-second-provincial-emergency-to-address-covid-19-crisis-and-save-lives,Provincial/territorial,Government,,Clothing stores
210,379,ON266,Ont.,Middlesex-London,2021-01-13 00:00:00,Restrictions,Grey - Lockdown,"All non-essential retail stores, including hardware stores, alcohol retailers, and those offering curbside pickup or delivery, must open no earlier than 7 a.m. and close no later than 8 p.m.",https://news.ontario.ca/en/release/59922/ontario-declares-second-provincial-emergency-to-address-covid-19-crisis-and-save-lives,Provincial/territorial,Government,,Clothing stores
211,380,ON266,Ont.,Niagara,2021-01-13 00:00:00,Restrictions,Grey - Lockdown,"All non-essential retail stores, including hardware stores, alcohol retailers, and those offering curbside pickup or delivery, must open no earlier than 7 a.m. and close no later than 8 p.m.",https://news.ontario.ca/en/release/59922/ontario-declares-second-provincial-emergency-to-address-covid-19-crisis-and-save-lives,Provincial/territorial,Government,,Clothing stores
212,381,ON266,Ont.,Ottawa,2021-01-13 00:00:00,Restrictions,Grey - Lockdown,"All non-essential retail stores, including hardware stores, alcohol retailers, and those offering curbside pickup or delivery, must open no earlier than 7 a.m. and close no later than 8 p.m.",https://news.ontario.ca/en/release/59922/ontario-declares-second-provincial-emergency-to-address-covid-19-crisis-and-save-lives,Provincial/territorial,Government,,Clothing stores
213,382,ON266,Ont.,Toronto,2021-01-13 00:00:00,Restrictions,Grey - Lockdown,"All non-essential retail stores, including hardware stores, alcohol retailers, and those offering curbside pickup or delivery, must open no earlier than 7 a.m. and close no later than 8 p.m.",https://news.ontario.ca/en/release/59922/ontario-declares-second-provincial-emergency-to-address-covid-19-crisis-and-save-lives,Provincial/territorial,Government,,Clothing stores
214,383,ON266,Ont.,Waterloo,2021-01-13 00:00:00,Restrictions,Grey - Lockdown,"All non-essential retail stores, including hardware stores, alcohol retailers, and those offering curbside pickup or delivery, must open no earlier than 7 a.m. and close no later than 8 p.m.",https://news.ontario.ca/en/release/59922/ontario-declares-second-provincial-emergency-to-address-covid-19-crisis-and-save-lives,Provincial/territorial,Government,,Clothing stores
215,384,ON266,Ont.,Windsor-Essex,2021-01-13 00:00:00,Restrictions,Grey - Lockdown,"All non-essential retail stores, including hardware stores, alcohol retailers, and those offering curbside pickup or delivery, must open no earlier than 7 a.m. and close no later than 8 p.m.",https://news.ontario.ca/en/release/59922/ontario-declares-second-provincial-emergency-to-address-covid-19-crisis-and-save-lives,Provincial/territorial,Government,,Clothing stores
216,385,ON237,Ont.,Windsor-Essex,2020-11-07 00:00:00,Openings,Green - Prevent,"Who: Windsor-Essex County Health Unit What: All things open with restrictions in place except high risk areas, which remain closed. Night clubs only permitted to operate as restaurant or bar. Oxygen bars, steam rooms and saunas closed.",https://news.ontario.ca/en/release/59081/ontario-moves-public-health-unit-regions-into-covid-19-response-framework-to-keep-ontario-safe-and-o,Regional,Government,,"Personal care, Nightlife"
217,386,AB184,Alta.,Calgary,2021-03-01 00:00:00,Openings,Openings - recreation,"Indoor fitness expanded to include low-intensity activities, libraries can reopen, with restrictions.",https://www.alberta.ca/release.cfm?xID=7762761C1F414-B90D-C3A1-08618E415DCB5B5B,Provincial/territorial,Government,,None
218,387,AB184,Alta.,Central Zone,2021-03-01 00:00:00,Openings,Openings - recreation,"Indoor fitness expanded to include low-intensity activities, libraries can reopen, with restrictions.",https://www.alberta.ca/release.cfm?xID=7762761C1F414-B90D-C3A1-08618E415DCB5B5B,Provincial/territorial,Government,,None
219,388,AB184,Alta.,Edmonton,2021-03-01 00:00:00,Openings,Openings - recreation,"Indoor fitness expanded to include low-intensity activities, libraries can reopen, with restrictions.",https://www.alberta.ca/release.cfm?xID=7762761C1F414-B90D-C3A1-08618E415DCB5B5B,Provincial/territorial,Government,,None
220,389,MB200,Man.,Winnipeg,2021-03-05 00:00:00,Openings,Openings - non-essential services,"Increasing capacity limits at retail stores, malls and personal service businesses to up to 50 per cent or 250 people, whichever is lower;  Increasing capacity limits at restaurants and licensed premises to up to 50 per cent. Only members of the same household can sit together at the table; Professional theatre groups, dance companies, symphonies and operas can hold rehearsals that aren’t open to the public;  Indoor recreation and sporting facilities, such as gyms, fitness centres, rinks, courts, fields, ranges, studios, pools and centres, can open at 25 per cent capacity. These facilities must follow public health measures for spectators, common areas and locker rooms. The province removed the requirement for one-on-one instruction;",https://winnipeg.ctvnews.ca/manitoba-relaxing-some-public-health-orders-starting-friday-1.5330020,Provincial/territorial,News,,"Clothing stores, Restaurants & eating places, Fitness, Activities"
